ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
39363,Jrgen Geiger,M,25.0,168.0,62.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,
39363,Jrgen Geiger,M,25.0,168.0,62.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,
39363,Jrgen Geiger,M,25.0,168.0,62.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,
39363,Jrgen Geiger,M,25.0,168.0,62.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,
39407,Gharde Geldenhuys,F,18.0,161.0,46.0,Namibia,NAM,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,
39407,Gharde Geldenhuys,F,18.0,161.0,46.0,Namibia,NAM,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,
39407,Gharde Geldenhuys,F,18.0,161.0,46.0,Namibia,NAM,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Horse Vault,
39407,Gharde Geldenhuys,F,18.0,161.0,46.0,Namibia,NAM,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,
39407,Gharde Geldenhuys,F,18.0,161.0,46.0,Namibia,NAM,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,
39420,Mauricette Geller,F,15.0,150.0,42.0,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
39420,Mauricette Geller,F,15.0,150.0,42.0,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
39420,Mauricette Geller,F,15.0,150.0,42.0,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
39420,Mauricette Geller,F,15.0,150.0,42.0,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
39420,Mauricette Geller,F,15.0,150.0,42.0,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
39423,Imre Gellrt,M,19.0,,,Hungary,HUN,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
39423,Imre Gellrt,M,23.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Individual All-Around,
39423,Imre Gellrt,M,23.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Silver
39431,Laure Gly,F,17.0,150.0,38.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
39431,Laure Gly,F,17.0,150.0,38.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,
39431,Laure Gly,F,17.0,150.0,38.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
39431,Laure Gly,F,17.0,150.0,38.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
39454,Veselina Gencheva,F,15.0,162.0,48.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
39454,Veselina Gencheva,F,15.0,162.0,48.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
39454,Veselina Gencheva,F,15.0,162.0,48.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
39454,Veselina Gencheva,F,15.0,162.0,48.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
39454,Veselina Gencheva,F,15.0,162.0,48.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
39462,Tania Gener Cordero,F,15.0,150.0,38.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
39462,Tania Gener Cordero,F,15.0,150.0,38.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,
39462,Tania Gener Cordero,F,15.0,150.0,38.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,
39462,Tania Gener Cordero,F,15.0,150.0,38.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
39462,Tania Gener Cordero,F,15.0,150.0,38.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
39501,David Richard Genserowski,M,24.0,163.0,,Germany,GER,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
39536,Georgios Georgantopoulos,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Rope Climbing,
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Rings,
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,
39611,Petar Dimitrov Georgiev,M,23.0,175.0,67.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,
39611,Petar Dimitrov Georgiev,M,23.0,175.0,67.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,
39611,Petar Dimitrov Georgiev,M,23.0,175.0,67.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,
39611,Petar Dimitrov Georgiev,M,23.0,175.0,67.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,
39611,Petar Dimitrov Georgiev,M,23.0,175.0,67.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,
39611,Petar Dimitrov Georgiev,M,23.0,175.0,67.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,
39611,Petar Dimitrov Georgiev,M,23.0,175.0,67.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,
39611,Petar Dimitrov Georgiev,M,23.0,175.0,67.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,
39620,Elena Kirova Georgieva,F,25.0,154.0,46.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
39620,Elena Kirova Georgieva,F,25.0,154.0,46.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
39620,Elena Kirova Georgieva,F,25.0,154.0,46.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
39620,Elena Kirova Georgieva,F,25.0,154.0,46.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
39620,Elena Kirova Georgieva,F,25.0,154.0,46.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
39620,Elena Kirova Georgieva,F,25.0,154.0,46.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
39637,Marios Georgiou,M,18.0,167.0,63.0,Cyprus,CYP,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,
39637,Marios Georgiou,M,18.0,167.0,63.0,Cyprus,CYP,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,
39637,Marios Georgiou,M,18.0,167.0,63.0,Cyprus,CYP,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,
39637,Marios Georgiou,M,18.0,167.0,63.0,Cyprus,CYP,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,
39637,Marios Georgiou,M,18.0,167.0,63.0,Cyprus,CYP,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
39637,Marios Georgiou,M,18.0,167.0,63.0,Cyprus,CYP,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,
39682,Lyubomir Stilyanov Geraskov,M,19.0,166.0,58.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,
39682,Lyubomir Stilyanov Geraskov,M,19.0,166.0,58.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,
39682,Lyubomir Stilyanov Geraskov,M,19.0,166.0,58.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,
39682,Lyubomir Stilyanov Geraskov,M,19.0,166.0,58.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,
39682,Lyubomir Stilyanov Geraskov,M,19.0,166.0,58.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,
39682,Lyubomir Stilyanov Geraskov,M,19.0,166.0,58.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,
39682,Lyubomir Stilyanov Geraskov,M,19.0,166.0,58.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,
39682,Lyubomir Stilyanov Geraskov,M,19.0,166.0,58.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
39684,Vida Gerbec,F,,,,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,
39771,Germain,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
39811,"Helena Antonette ""Lenie"" Gerrietsen (-Lens)",F,18.0,,,Netherlands,NED,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,
39811,"Helena Antonette ""Lenie"" Gerrietsen (-Lens)",F,22.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,
39811,"Helena Antonette ""Lenie"" Gerrietsen (-Lens)",F,22.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,
39811,"Helena Antonette ""Lenie"" Gerrietsen (-Lens)",F,22.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,
39811,"Helena Antonette ""Lenie"" Gerrietsen (-Lens)",F,22.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,
39811,"Helena Antonette ""Lenie"" Gerrietsen (-Lens)",F,22.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Horse Vault,
39811,"Helena Antonette ""Lenie"" Gerrietsen (-Lens)",F,22.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Uneven Bars,
39811,"Helena Antonette ""Lenie"" Gerrietsen (-Lens)",F,22.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,
39819,Kerstin Gerschau (-Kurrat),F,18.0,161.0,49.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,
39819,Kerstin Gerschau (-Kurrat),F,18.0,161.0,49.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,Bronze
39819,Kerstin Gerschau (-Kurrat),F,18.0,161.0,49.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,
39819,Kerstin Gerschau (-Kurrat),F,18.0,161.0,49.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,
39819,Kerstin Gerschau (-Kurrat),F,18.0,161.0,49.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
39819,Kerstin Gerschau (-Kurrat),F,18.0,161.0,49.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
39833,Elvire Gertosio,F,24.0,,,France,FRA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
39833,Elvire Gertosio,F,24.0,,,France,FRA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
39833,Elvire Gertosio,F,24.0,,,France,FRA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
39833,Elvire Gertosio,F,24.0,,,France,FRA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
39833,Elvire Gertosio,F,24.0,,,France,FRA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
39833,Elvire Gertosio,F,24.0,,,France,FRA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
39996,Mircea Gheorghiu,M,24.0,175.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,
39996,Mircea Gheorghiu,M,24.0,175.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,
39996,Mircea Gheorghiu,M,24.0,175.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,
39996,Mircea Gheorghiu,M,24.0,175.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,
39996,Mircea Gheorghiu,M,24.0,175.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,
39996,Mircea Gheorghiu,M,24.0,175.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,
39996,Mircea Gheorghiu,M,24.0,175.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,
39996,Mircea Gheorghiu,M,24.0,175.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,
40001,Magdy Gheriani,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
40001,Magdy Gheriani,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,
40001,Magdy Gheriani,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
40001,Magdy Gheriani,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
40001,Magdy Gheriani,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
40001,Magdy Gheriani,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
40001,Magdy Gheriani,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
40001,Magdy Gheriani,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
40003,Marius Costel Gherman,M,21.0,170.0,64.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,
40003,Marius Costel Gherman,M,21.0,170.0,64.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,
40003,Marius Costel Gherman,M,21.0,170.0,64.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,
40003,Marius Costel Gherman,M,21.0,170.0,64.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,
40003,Marius Costel Gherman,M,21.0,170.0,64.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,
40003,Marius Costel Gherman,M,21.0,170.0,64.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
40003,Marius Costel Gherman,M,21.0,170.0,64.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,
40003,Marius Costel Gherman,M,21.0,170.0,64.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,
40003,Marius Costel Gherman,M,25.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
40003,Marius Costel Gherman,M,25.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,
40003,Marius Costel Gherman,M,25.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,
40003,Marius Costel Gherman,M,25.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
40003,Marius Costel Gherman,M,25.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,
40003,Marius Costel Gherman,M,25.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,
40003,Marius Costel Gherman,M,25.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
40003,Marius Costel Gherman,M,25.0,170.0,64.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,
40021,Romualdo Ghiglione,M,29.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
40059,Flix Thophile Pierre Ghysels,M,20.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
40084,"Caterina ""Cathy"" Giancaspro",F,17.0,150.0,39.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
40084,"Caterina ""Cathy"" Giancaspro",F,17.0,150.0,39.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,
40084,"Caterina ""Cathy"" Giancaspro",F,17.0,150.0,39.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
40084,"Caterina ""Cathy"" Giancaspro",F,17.0,150.0,39.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
40084,"Caterina ""Cathy"" Giancaspro",F,17.0,150.0,39.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
40084,"Caterina ""Cathy"" Giancaspro",F,17.0,150.0,39.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
40106,Raffaello Giannoni,M,,,,Pistoja/Firenze,ITA,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Bronze
40110,Romeo Giannotti,M,,,,Roma,ITA,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,
40115,Lavinia Gianoni,F,17.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Silver
40129,Luigina Giavotti,F,11.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Silver
40149,Franois Gibens,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Individual All-Around,
40149,Franois Gibens,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
40153,Paul Gibiard,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
40199,Eberhard Gienger,M,21.0,176.0,68.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,
40199,Eberhard Gienger,M,21.0,176.0,68.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,
40199,Eberhard Gienger,M,21.0,176.0,68.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,
40199,Eberhard Gienger,M,21.0,176.0,68.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,
40199,Eberhard Gienger,M,21.0,176.0,68.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,
40199,Eberhard Gienger,M,21.0,176.0,68.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,
40199,Eberhard Gienger,M,21.0,176.0,68.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,
40199,Eberhard Gienger,M,21.0,176.0,68.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Individual All-Around,
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Team All-Around,
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Floor Exercise,
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horse Vault,
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,
40240,Jessica Gil Ortiz,F,21.0,161.0,,Colombia,COL,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,
40240,Jessica Gil Ortiz,F,21.0,161.0,,Colombia,COL,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,
40240,Jessica Gil Ortiz,F,21.0,161.0,,Colombia,COL,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,
40240,Jessica Gil Ortiz,F,21.0,161.0,,Colombia,COL,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,
40322,Harry Gill,M,,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
40350,Gillet,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
40393,Crystal Gilmore,F,17.0,136.0,47.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,
40393,Crystal Gilmore,F,17.0,136.0,47.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,
40393,Crystal Gilmore,F,17.0,136.0,47.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,
40436,Jos Gins Siu,M,26.0,166.0,68.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,
40436,Jos Gins Siu,M,26.0,166.0,68.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,
40436,Jos Gins Siu,M,26.0,166.0,68.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,
40436,Jos Gins Siu,M,26.0,166.0,68.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,
40436,Jos Gins Siu,M,26.0,166.0,68.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,
